dataset,source_file,object_id,quarter,time,flux,flux_err,quality,flux_norm,is_anomaly
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.1406307598736,544078.0,20.65778350830078,0.0,-0.3578258236750412,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.1610649034119,544061.0,20.664520263671875,0.0,-0.3589748182441238,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.1610649034119,544061.0,20.664520263671875,0.0,-0.3589748182441238,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.1814991467254,544174.6875,20.669382095336914,0.0,-0.35129091706338367,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.1814991467254,544174.6875,20.669382095336914,0.0,-0.35129091706338367,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.20193318992096,544213.9375,20.67824363708496,0.0,-0.3486380913671194,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.20193318992096,544213.9375,20.67824363708496,0.0,-0.3486380913671194,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.22236733311001,544192.375,20.666940689086914,0.0,-0.350095455802169,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.22236733311001,544192.375,20.666940689086914,0.0,-0.350095455802169,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.24280157607427,544162.1875,20.675424575805664,0.0,-0.3521357660112386,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.24280157607427,544162.1875,20.675424575805664,0.0,-0.3521357660112386,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.263235619037,544157.9375,20.655534744262695,0.0,-0.3524230146535092,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.263235619037,544157.9375,20.655534744262695,0.0,-0.3524230146535092,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.2836697618768,544222.375,20.667856216430664,0.0,-0.3480678183273173,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.2836697618768,544222.375,20.667856216430664,0.0,-0.3480678183273173,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.30410390460747,544200.9375,20.669221878051758,128.0,-0.34951673427288843,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.30410390460747,544200.9375,20.669221878051758,128.0,-0.34951673427288843,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.32453804722172,544163.0,20.668987274169922,0.0,-0.352080850829628,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.32453804722172,544163.0,20.668987274169922,0.0,-0.352080850829628,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.3449721898287,544173.75,20.67856216430664,0.0,-0.3513542807344728,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.3449721898287,544173.75,20.67856216430664,0.0,-0.3513542807344728,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.3654063322101,544187.875,20.682048797607422,0.0,-0.35039960142339677,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.3654063322101,544187.875,20.682048797607422,0.0,-0.35039960142339677,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.38584037447436,544164.5,20.676929473876953,0.0,-0.3519794689558854,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.38584037447436,544164.5,20.676929473876953,0.0,-0.3519794689558854,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.40627461673284,544146.0625,20.66960334777832,0.0,-0.3532256211539714,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.40627461673284,544146.0625,20.66960334777832,0.0,-0.3532256211539714,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.42670875888143,544208.125,20.688112258911133,0.0,-0.3490309461278719,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.42670875888143,544208.125,20.688112258911133,0.0,-0.3490309461278719,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.44714280091284,544173.1875,20.671361923217773,0.0,-0.35139229893712626,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.44714280091284,544173.1875,20.671361923217773,0.0,-0.35139229893712626,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.46757704282209,544140.4375,20.68423080444336,0.0,-0.35360580318050605,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.46757704282209,544140.4375,20.68423080444336,0.0,-0.35360580318050605,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.48801118462143,544158.375,20.671321868896484,0.0,-0.3523934449403343,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.48801118462143,544158.375,20.671321868896484,0.0,-0.3523934449403343,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.5084452263036,544210.5,20.68501853942871,0.0,-0.34887042482777947,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.5084452263036,544210.5,20.68501853942871,0.0,-0.34887042482777947,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.52887936786283,544208.1875,20.685157775878906,0.0,-0.3490267218831326,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.52887936786283,544208.1875,20.685157775878906,0.0,-0.3490267218831326,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.5493136094301,544176.5625,20.683679580688477,0.0,-0.35116418972120544,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.5493136094301,544176.5625,20.683679580688477,0.0,-0.35116418972120544,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.56974775076378,544189.5625,20.680036544799805,0.0,-0.3502855468154364,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.56974775076378,544189.5625,20.680036544799805,0.0,-0.3502855468154364,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.5901817920967,544178.5625,20.689382553100586,0.0,-0.35102901388954866,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.5901817920967,544178.5625,20.689382553100586,0.0,-0.35102901388954866,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.61061603330745,544168.625,20.683259963989258,8192.0,-0.3517006688030933,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.61061603330745,544168.625,20.683259963989258,8192.0,-0.3517006688030933,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.6310501744083,544242.125,20.68208885192871,0.0,-0.3467329569897066,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.6310501744083,544242.125,20.68208885192871,0.0,-0.3467329569897066,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.6514842153847,544191.5,20.685983657836914,0.0,-0.3501545952285189,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.6514842153847,544191.5,20.685983657836914,0.0,-0.3501545952285189,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.67191835625272,544197.0625,20.690820693969727,0.0,-0.34977863744672344,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.67191835625272,544197.0625,20.690820693969727,0.0,-0.34977863744672344,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.69235259700508,544199.0625,20.683134078979492,0.0,-0.34964346161506665,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.69235259700508,544199.0625,20.683134078979492,0.0,-0.34964346161506665,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.71278663763223,544209.8125,20.682998657226562,0.0,-0.34891689151991145,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.71278663763223,544209.8125,20.682998657226562,0.0,-0.34891689151991145,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.73322077826742,544156.3125,20.688003540039062,0.0,-0.3525328450167304,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.73322077826742,544156.3125,20.688003540039062,0.0,-0.3525328450167304,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.75365501867054,544160.0625,20.688642501831055,0.0,-0.3522793903323739,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.75365501867054,544160.0625,20.688642501831055,0.0,-0.3522793903323739,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.77408905906486,544159.0625,20.69023323059082,0.0,-0.35234697824820227,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.77408905906486,544159.0625,20.69023323059082,0.0,-0.35234697824820227,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.7945231993508,544122.25,20.684288024902344,0.0,-0.3548350583996349,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.7945231993508,544122.25,20.684288024902344,0.0,-0.3548350583996349,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.81495733952033,544178.8125,20.67168617248535,0.0,-0.3510121169105916,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.81495733952033,544178.8125,20.67168617248535,0.0,-0.3510121169105916,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.83539157956693,544149.1875,20.683542251586914,0.0,-0.35301440891700764,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.83539157956693,544149.1875,20.683542251586914,0.0,-0.35301440891700764,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.85582561950287,544182.3125,20.682022094726562,0.0,-0.3507755592051922,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.85582561950287,544182.3125,20.682022094726562,0.0,-0.3507755592051922,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.87625975932315,544208.125,20.692922592163086,0.0,-0.3490309461278719,False
